Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,BFO CLIF specification label,BFO OWL specification label,curator note,definition,definition source,editor note,editor preferred term,elucidation,example of usage,has associated axiom(fol),has associated axiom(nl),has axiom label,http://data.bioontology.org/metadata/prefixIRI,http://purl.obolibrary.org/obo/bfo.owl#accompanies,http://purl.obolibrary.org/obo/bfo.owl#analyzesExam,http://purl.obolibrary.org/obo/bfo.owl#analyzesImage,http://purl.obolibrary.org/obo/bfo.owl#analyzesPatient,http://purl.obolibrary.org/obo/bfo.owl#arrivesAt,http://purl.obolibrary.org/obo/bfo.owl#changesMedication,http://purl.obolibrary.org/obo/bfo.owl#changesPatientClothes,http://purl.obolibrary.org/obo/bfo.owl#changesRecreationalActivities,http://purl.obolibrary.org/obo/bfo.owl#communicatesMedicalDischarge,http://purl.obolibrary.org/obo/bfo.owl#contactsSocialWorker,http://purl.obolibrary.org/obo/bfo.owl#coversHealthNetwork,http://purl.obolibrary.org/obo/bfo.owl#coversRegionalHealthDepartment,http://purl.obolibrary.org/obo/bfo.owl#definesRecreationalActivities,http://purl.obolibrary.org/obo/bfo.owl#definesSystematizationProcess,http://purl.obolibrary.org/obo/bfo.owl#definesTreatment,http://purl.obolibrary.org/obo/bfo.owl#deliversShiftReportToDoctor,http://purl.obolibrary.org/obo/bfo.owl#deliversShiftReportToNurse,http://purl.obolibrary.org/obo/bfo.owl#deliversShiftReportToNursingTechnician,http://purl.obolibrary.org/obo/bfo.owl#diagnoses,http://purl.obolibrary.org/obo/bfo.owl#directsHospital,http://purl.obolibrary.org/obo/bfo.owl#evaluatesHospitalizationRequest,http://purl.obolibrary.org/obo/bfo.owl#evaluatesPatientEvolution,http://purl.obolibrary.org/obo/bfo.owl#evaluatesPsychiatricEvaluation,http://purl.obolibrary.org/obo/bfo.owl#fillsCensusForm,http://purl.obolibrary.org/obo/bfo.owl#fillsEletronicMedicalRecord,http://purl.obolibrary.org/obo/bfo.owl#fillsPatientAdmissionReport,http://purl.obolibrary.org/obo/bfo.owl#forwardPatientToTeam,http://purl.obolibrary.org/obo/bfo.owl#forwardPatientToUnit,http://purl.obolibrary.org/obo/bfo.owl#generatesAttendanceReport,http://purl.obolibrary.org/obo/bfo.owl#generatesBelongingsRelation,http://purl.obolibrary.org/obo/bfo.owl#generatesEvolutionReport,http://purl.obolibrary.org/obo/bfo.owl#generatesHospitalizationRequest,http://purl.obolibrary.org/obo/bfo.owl#generatesMedicalRecord,http://purl.obolibrary.org/obo/bfo.owl#generatesMonitoringReport,http://purl.obolibrary.org/obo/bfo.owl#generatesPatientAdmissionReport,http://purl.obolibrary.org/obo/bfo.owl#generatesPreliminaryReport,http://purl.obolibrary.org/obo/bfo.owl#generatesRecreationalActivitiesReport,http://purl.obolibrary.org/obo/bfo.owl#hasAmbulance,http://purl.obolibrary.org/obo/bfo.owl#hasDiseaseOfMentalHealth,http://purl.obolibrary.org/obo/bfo.owl#hasFinalTreatmentDate,http://purl.obolibrary.org/obo/bfo.owl#hasGender,http://purl.obolibrary.org/obo/bfo.owl#hasHospitalBed,http://purl.obolibrary.org/obo/bfo.owl#hasHospitalizationUnit,http://purl.obolibrary.org/obo/bfo.owl#hasHospitalRoom,http://purl.obolibrary.org/obo/bfo.owl#hasIdentifier,http://purl.obolibrary.org/obo/bfo.owl#hasInformationTechnologySector,http://purl.obolibrary.org/obo/bfo.owl#hasLobby,http://purl.obolibrary.org/obo/bfo.owl#hasMentalFaculties,http://purl.obolibrary.org/obo/bfo.owl#hasOffice,http://purl.obolibrary.org/obo/bfo.owl#hasProfessionalSpeciality,http://purl.obolibrary.org/obo/bfo.owl#hasReception,http://purl.obolibrary.org/obo/bfo.owl#hasStartTreatmentDate,http://purl.obolibrary.org/obo/bfo.owl#hasVitalSigns,http://purl.obolibrary.org/obo/bfo.owl#hasWarehouse,http://purl.obolibrary.org/obo/bfo.owl#hasWorkshop,http://purl.obolibrary.org/obo/bfo.owl#identifies,http://purl.obolibrary.org/obo/bfo.owl#isAssociatedWith,http://purl.obolibrary.org/obo/bfo.owl#makes,http://purl.obolibrary.org/obo/bfo.owl#mayCause,http://purl.obolibrary.org/obo/bfo.owl#mayDie,http://purl.obolibrary.org/obo/bfo.owl#mayHave,http://purl.obolibrary.org/obo/bfo.owl#mayShow,http://purl.obolibrary.org/obo/bfo.owl#meets,http://purl.obolibrary.org/obo/bfo.owl#orients,http://purl.obolibrary.org/obo/bfo.owl#performsAttendence,http://purl.obolibrary.org/obo/bfo.owl#performsClinicalEvaluation,http://purl.obolibrary.org/obo/bfo.owl#performsHospitalization,http://purl.obolibrary.org/obo/bfo.owl#performsInterview,http://purl.obolibrary.org/obo/bfo.owl#performsMeeting,http://purl.obolibrary.org/obo/bfo.owl#performsPatientAdmission,http://purl.obolibrary.org/obo/bfo.owl#prescribes,http://purl.obolibrary.org/obo/bfo.owl#receives,http://purl.obolibrary.org/obo/bfo.owl#releases,http://purl.obolibrary.org/obo/bfo.owl#requestsActiveSearch,http://purl.obolibrary.org/obo/bfo.owl#requestsExam,http://purl.obolibrary.org/obo/bfo.owl#requestsForwarding,http://purl.obolibrary.org/obo/bfo.owl#reserves,http://purl.obolibrary.org/obo/bfo.owl#sendsToManager,http://purl.obolibrary.org/obo/bfo.owl#transferTo,http://purl.obolibrary.org/obo/bfo.owl#treats,http://purl.obolibrary.org/obo/bfo.owl#warnsMedicalDischarge,http://purl.obolibrary.org/obo/bfo.owl#works,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/mbox,imported from,term editor
http://purl.obolibrary.org/obo/BFO_0000015,process,,"p is a process = Def. p is an occurrent that has temporal proper parts and for some time t, p s-depends_on some material entity at t. (axiom label in BFO2 Reference: [083-003])",false,,,http://purl.obolibrary.org/obo/BFO_0000003,,Process,process,,"p is a process = Def. p is an occurrent that has temporal proper parts and for some time t, p s-depends_on some material entity at t. (axiom label in BFO2 Reference: [083-003])",,"BFO 2 Reference: The realm of occurrents is less pervasively marked by the presence of natural units than is the case in the realm of independent continuants. Thus there is here no counterpart of ‘object’. In BFO 1.0 ‘process’ served as such a counterpart. In BFO 2.0 ‘process’ is, rather, the occurrent counterpart of ‘material entity’. Those natural – as contrasted with engineered, which here means: deliberately executed – units which do exist in the realm of occurrents are typically either parasitic on the existence of natural units on the continuant side, or they are fiat in nature. Thus we can count lives; we can count football games; we can count chemical reactions performed in experiments or in chemical manufacturing. We cannot count the processes taking place, for instance, in an episode of insect mating behavior.Even where natural units are identifiable, for example cycles in a cyclical process such as the beating of a heart or an organism’s sleep/wake cycle, the processes in question form a sequence with no discontinuities (temporal gaps) of the sort that we find for instance where billiard balls or zebrafish or planets are separated by clear spatial gaps. Lives of organisms are process units, but they too unfold in a continuous series from other, prior processes such as fertilization, and they unfold in turn in continuous series of post-life processes such as post-mortem decay. Clear examples of boundaries of processes are almost always of the fiat sort (midnight, a time of death as declared in an operating theater or on a death certificate, the initiation of a state of war)",,,"a process of cell-division,  a beating of the heart|a process of sleeping|the course of a disease|the life of an organism|your process of aging.|a process of meiosis|the flight of a bird",(iff (Process a) (and (Occurrent a) (exists (b) (properTemporalPartOf b a)) (exists (c t) (and (MaterialEntity c) (specificallyDependsOnAt a c t))))) // axiom label in BFO2 CLIF: [083-003] ,,,BFO:0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/BFO_0000026,one-dimensional spatial region,,,false,,,http://purl.obolibrary.org/obo/BFO_0000006,,OneDimensionalSpatialRegion,1d-s-region,,,,,,A one-dimensional spatial region is a line or aggregate of lines stretching from one point in space to another. (axiom label in BFO2 Reference: [038-001]),an edge of a cube-shaped portion of space.,(forall (x) (if (OneDimensionalSpatialRegion x) (SpatialRegion x))) // axiom label in BFO2 CLIF: [038-001] ,,,BFO:0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/bfo.owl#SexualMasochism,SexualMasochism,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#SexualDisorder,,,,,,,,,,,,,,SexualMasochism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#Medication,Medication,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#Treatment,,,,,,,,,,,,,,Medication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#SystematizationProcess,SystematizationProcess,,,false,,,http://purl.obolibrary.org/obo/BFO_0000015,,,,,,,,,,,,,,SystematizationProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000038,one-dimensional temporal region,,,false,,,http://purl.obolibrary.org/obo/BFO_0000008,,OneDimensionalTemporalRegion,1d-t-region,,,,"BFO 2 Reference: A temporal interval is a special kind of one-dimensional temporal region, namely one that is self-connected (is without gaps or breaks).",,A one-dimensional temporal region is a temporal region that is extended. (axiom label in BFO2 Reference: [103-001]),the temporal region during which a process occurs.,(forall (x) (if (OneDimensionalTemporalRegion x) (TemporalRegion x))) // axiom label in BFO2 CLIF: [103-001] ,,,BFO:0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/bfo.owl#DissociativeAmnesia,DissociativeAmnesia,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#DissociativeDisorder,,,,,,,,,,,,,,DissociativeAmnesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#Warehouse,Warehouse,,,false,,,http://purl.obolibrary.org/obo/BFO_0000024,,,,,,,,,,,,,,Warehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#Psychoanalyst,Psychoanalyst,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#HealthProfessional,,,,,,,,,,,,,,Psychoanalyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#Schizophrenia,Schizophrenia,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#PsychoticDisorder,,,,,,,,,,,,,,Schizophrenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000027,object aggregate,,,false,,,http://purl.obolibrary.org/obo/BFO_0000040,,ObjectAggregate,object-aggregate,,,"ISBN:978-3-938793-98-5pp124-158#Thomas Bittner and Barry Smith, 'A Theory of Granular Partitions', in K. Munn and B. Smith (eds.), Applied Ontology: An Introduction, Frankfurt/Lancaster: ontos, 2008, 125-158.","BFO 2 Reference: object aggregates may gain and lose parts while remaining numerically identical (one and the same individual) over time. This holds both for aggregates whose membership is determined naturally (the aggregate of cells in your body) and aggregates determined by fiat (a baseball team, a congressional committee).|An entity a is an object aggregate if and only if there is a mutually exhaustive and pairwise disjoint partition of a into objects ",,b is an object aggregate means: b is a material entity consisting exactly of a plurality of objects as member_parts at all times at which b exists. (axiom label in BFO2 Reference: [025-004]),"a symphony orchestra|defined through physical containment: the aggregate of molecules of carbon dioxide in a sealed container|the nitrogen atoms in the atmosphere|the aggregate of bearings in a constant velocity axle joint|defined through physical attachment: the aggregate of atoms in a lump of granite|defined by fiat: the aggregate of members of an organization|a collection of cells in a blood biobank.|the restaurants in Palo Alto|an organization is an aggregate whose member parts have roles of specific types (for example in a jazz band, a chess club, a football team)|a swarm of bees is an aggregate of members who are linked together through natural bonds|defined via attributive delimitations such as: the patients in this hospital|the aggregate of blood cells in your body|your collection of Meissen ceramic plates.",(forall (x) (if (ObjectAggregate x) (and (MaterialEntity x) (forall (t) (if (existsAt x t) (exists (y z) (and (Object y) (Object z) (memberPartOfAt y x t) (memberPartOfAt z x t) (not (= y z)))))) (not (exists (w t_1) (and (memberPartOfAt w x t_1) (not (Object w)))))))) // axiom label in BFO2 CLIF: [025-004] ,,,BFO:0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/BFO_0000016,disposition,,,false,,,http://purl.obolibrary.org/obo/BFO_0000017,,Disposition,disposition,,,,BFO 2 Reference: Dispositions exist along a strength continuum. Weaker forms of disposition are realized in only a fraction of triggering cases. These forms occur in a significant number of cases of a similar type.,,"b is a disposition means: b is a realizable entity & b’s bearer is some material entity & b is such that if it ceases to exist, then its bearer is physically changed, & b’s realization occurs when and because this bearer is in some special physical circumstances, & this realization occurs in virtue of the bearer’s physical make-up. (axiom label in BFO2 Reference: [062-002])",an atom of element X has the disposition to decay to an atom of element Y|the cell wall is disposed to filter chemicals in endocytosis and exocytosis|children are innately disposed to categorize objects in certain ways.|certain people have a predisposition to colon cancer,(forall (x t) (if (and (RealizableEntity x) (existsAt x t)) (exists (y) (and (MaterialEntity y) (specificallyDepends x y t))))) // axiom label in BFO2 CLIF: [063-002] |(forall (x) (if (Disposition x) (and (RealizableEntity x) (exists (y) (and (MaterialEntity y) (bearerOfAt x y t)))))) // axiom label in BFO2 CLIF: [062-002] ,"If b is a realizable entity then for all t at which b exists, b s-depends_on some material entity at t. (axiom label in BFO2 Reference: [063-002])",,BFO:0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/bfo.owl#RetrogradeAmnesia,RetrogradeAmnesia,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#AmnesticDisorder,,,,,,,,,,,,,,RetrogradeAmnesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#Nurse,Nurse,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#HealthProfessional,,,,,,,,,,,,,,Nurse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#CentralSleepApnea,CentralSleepApnea,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#SleepApnea,,,,,,,,,,,,,,CentralSleepApnea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#VascularDementia,VascularDementia,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#Dementia,,,,,,,,,,,,,,VascularDementia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#Address,Address,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#Identifier,,,,,,,,,,,,,,Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#PreliminaryReport,PreliminaryReport,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#Document,,,,,,,,,,,,,,PreliminaryReport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#ParanoidPersonalityDisorder,ParanoidPersonalityDisorder,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#PersonalityDisorder,,,,,,,,,,,,,,ParanoidPersonalityDisorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#Hospitalization,Hospitalization,,,false,,,http://purl.obolibrary.org/obo/BFO_0000182,,,,,,,,,,,,,,Hospitalization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#ClinicalEvaluation,ClinicalEvaluation,,,false,,,http://purl.obolibrary.org/obo/BFO_0000015,,,,,,,,,,,,,,ClinicalEvaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#AntidepressantTypeAbuse,AntidepressantTypeAbuse,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#SubstanceAbuse,,,,,,,,,,,,,,AntidepressantTypeAbuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#Identifier,Identifier,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#InformationObject,,,,,,,,,,,,,,Identifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#Pedophilia,Pedophilia,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#ParaphiliaDisorder,,,,,,,,,,,,,,Pedophilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#LastName,LastName,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#Name,,,,,,,,,,,,,,LastName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#SpecializedHospital,SpecializedHospital,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#Hospital,,,,,,,,,,,,,,SpecializedHospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#Image,Image,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#InformationObject,,,,,,,,,,,,,,Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#HealthNetwork,HealthNetwork,,,false,,,http://purl.obolibrary.org/obo/BFO_0000029,,,,,,,,,,,,,,HealthNetwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#HumanisticTherapy,HumanisticTherapy,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#IndividualPsychotherapy,,,,,,,,,,,,,,HumanisticTherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#MoodDisorder,MoodDisorder,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#CognitiveDisorder,,,,,,,,,,,,,,MoodDisorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#CensusForm,CensusForm,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#Document,,,,,,,,,,,,,,CensusForm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#EmailAddress,EmailAddress,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#Identifier,,,,,,,,,,,,,,EmailAddress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000144,process profile,,b is a process_profile =Def. there is some process c such that b process_profile_of c (axiom label in BFO2 Reference: [093-002]),false,,,http://purl.obolibrary.org/obo/BFO_0000015,,ProcessProfile,process-profile,,b is a process_profile =Def. there is some process c such that b process_profile_of c (axiom label in BFO2 Reference: [093-002]),,,,"b process_profile_of c holds when b proper_occurrent_part_of c& there is some proper_occurrent_part d of c which has no parts in common with b & is mutually dependent on b& is such that b, c and d occupy the same temporal region (axiom label in BFO2 Reference: [094-005])","The simplest type of process profiles are what we shall call ‘quality process profiles’, which are the process profiles which serve as the foci of the sort of selective abstraction that is involved when measurements are made of changes in single qualities, as illustrated, for example, by process profiles of mass, temperature, aortic pressure, and so on.|On a somewhat higher level of complexity are what we shall call rate process profiles, which are the targets of selective abstraction focused not on determinate quality magnitudes plotted over time, but rather on certain ratios between these magnitudes and elapsed times. A speed process profile, for example, is represented by a graph plotting against time the ratio of distance covered per unit of time. Since rates may change, and since such changes, too, may have rates of change, we have to deal here with a hierarchy of process profile universals at successive levels|One important sub-family of rate process profiles is illustrated by the beat or frequency profiles of cyclical processes, illustrated by the 60 beats per minute beating process of John’s heart, or the 120 beats per minute drumming process involved in one of John’s performances in a rock band, and so on. Each such process includes what we shall call a beat process profile instance as part, a subtype of rate process profile in which the salient ratio is not distance covered but rather number of beat cycles per unit of time. Each beat process profile instance instantiates the determinable universal beat process profile. But it also instantiates multiple more specialized universals at lower levels of generality, selected from   rate process profilebeat process profileregular beat process profile3 bpm beat process profile4 bpm beat process profileirregular beat process profileincreasing beat process profileand so on.In the case of a regular beat process profile, a rate can be assigned in the simplest possible fashion by dividing the number of cycles by the length of the temporal region occupied by the beating process profile as a whole. Irregular process profiles of this sort, for example as identified in the clinic, or in the readings on an aircraft instrument panel, are often of diagnostic significance.",(forall (x y) (if (processProfileOf x y) (and (properContinuantPartOf x y) (exists (z t) (and (properOccurrentPartOf z y) (TemporalRegion t) (occupiesSpatioTemporalRegion x t) (occupiesSpatioTemporalRegion y t) (occupiesSpatioTemporalRegion z t) (not (exists (w) (and (occurrentPartOf w x) (occurrentPartOf w z))))))))) // axiom label in BFO2 CLIF: [094-005] |(iff (ProcessProfile a) (exists (b) (and (Process b) (processProfileOf a b)))) // axiom label in BFO2 CLIF: [093-002] ,,,BFO:0000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/bfo.owl#BodyDysmorphicDisorder,BodyDysmorphicDisorder,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#SomatoformDisorder,,,,,,,,,,,,,,BodyDysmorphicDisorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#ConductDisorder,ConductDisorder,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#SpecificDevelopmentalDisorder,,,,,,,,,,,,,,ConductDisorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#AddressPart,AddressPart,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#Identifier,,,,,,,,,,,,,,AddressPart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#DysthymicDisorder,DysthymicDisorder,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#MoodDisorder,,,,,,,,,,,,,,DysthymicDisorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#PhobicDisorder,PhobicDisorder,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#AnxietyDisorder,,,,,,,,,,,,,,PhobicDisorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#FirstService,FirstService,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#Attendence,,,,,,,,,,,,,,FirstService,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/bfo.owl#MixedSleepApnea,MixedSleepApnea,,,false,,,http://purl.obolibrary.org/obo/bfo.owl#SleepApnea,,,,,,,,,,,,,,MixedSleepApnea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
